id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 16:00:00;61094.82899999998;8401.332999999999;7753.99;11413.199;88816.33;0.0
N  ;NORTE;2026-04-10 17:00:00;16486.786;2741.28;108.081;210.337;8653.469;10857.26
NE ;NORDESTE;2026-04-10 17:00:00;5982.577;898.84;7976.883999999998;336.947;15277.252999999995;61.904
S  ;SUL;2026-04-10 17:00:00;4219.931;763.4010000000001;116.403;450.103;16284.679;-10732.244
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 17:00:00;43602.60599999998;3973.378;57.39;1662.1100000000004;49554.52299999997;-186.92000000000007
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 17:00:00;70291.89999999998;8376.899;8249.607999999998;2659.4970000000003;89769.92;0.0
N  ;NORTE;2026-04-10 18:00:00;16748.02;2750.95;124.005;20.194000000000003;8729.980000000001;10901.832
NE ;NORDESTE;2026-04-10 18:00:00;6460.397;910.418;9564.736;6.742;15659.203999999998;1365.8049999999998
S  ;SUL;2026-04-10 18:00:00;4403.377;763.2059999999999;122.565;3.4919999999999995;17252.121;-11957.602
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 18:00:00;47469.74399999999;3993.683;113.72;57.38300000000002;51955.65399999999;-310.03499999999804
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 18:00:00;75081.538;8418.256999999998;9907.498;87.81100000000002;93596.96;0.0
N  ;NORTE;2026-04-10 19:00:00;17207.837;2759.3289999999997;107.85;0.545;9062.092999999995;11011.632
NE ;NORDESTE;2026-04-10 19:00:00;5878.929;972.433;11192.982;5.855;15369.020000000004;2733.945
S  ;SUL;2026-04-10 19:00:00;4815.064;762.802;122.439;1.0;17417.577;-11716.071
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 19:00:00;45762.628;4010.76;128.35899999999998;13.879;51949.79;-2029.5060000000008
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 19:00:00;73664.458;8505.323999999999;11533.268;21.279000000000003;93798.48;0.0
N  ;NORTE;2026-04-10 20:00:00;17059.817000000003;2768.946;137.326;0.0;9093.597000000003;10872.455
NE ;NORDESTE;2026-04-10 20:00:00;4820.642;979.095;12051.178000000002;0.0;15123.814;2785.673
S  ;SUL;2026-04-10 20:00:00;3601.632;762.591;169.063;1.0;16588.64;-12054.354
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 20:00:00;44995.25499999998;4031.444;170.634;0.0;50810.063999999984;-1603.7740000000013
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 20:00:00;70477.34599999999;8542.076000000001;12501.046;1.0;91616.12;0.0
N  ;NORTE;2026-04-10 21:00:00;17012.303;2750.175;139.323;0.0;9085.380999999998;10816.182
NE ;NORDESTE;2026-04-10 21:00:00;4193.587;973.784;13716.902;0.0;15296.186999999998;3653.505
S  ;SUL;2026-04-10 21:00:00;2503.342;762.8059999999999;213.683;1.0;15967.218;-12484.777
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 21:00:00;43466.174000000006;4038.06;205.032;0.0;49705.534;-1984.91
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 21:00:00;67175.406;8524.825;14241.431;1.0;90054.32;0.0
N  ;NORTE;2026-04-10 22:00:00;16808.765;2670.7610000000004;138.053;0.0;9145.926999999998;10471.763
NE ;NORDESTE;2026-04-10 22:00:00;3940.727;975.191;14441.057999999994;0.0;15322.953999999998;4099.817999999999
S  ;SUL;2026-04-10 22:00:00;2276.785;762.5;252.698;1.0;15074.663;-11786.117
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 22:00:00;40601.46999999997;3985.487;238.487;0.0;47621.32999999997;-2785.464
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 22:00:00;63627.74699999997;8393.939;15033.022999999992;1.0;87164.87;0.0
N  ;NORTE;2026-04-10 23:00:00;16523.927;2661.8480000000004;98.053;0.0;9059.932;10225.506
NE ;NORDESTE;2026-04-10 23:00:00;3697.563;953.11;14411.881999999998;0.0;15109.522999999996;4027.066
S  ;SUL;2026-04-10 23:00:00;1796.592;763.29;329.04200000000003;1.0;13963.759;-11064.485
SE ;SUDESTE/CENTRO-OESTE;2026-04-10 23:00:00;37695.07699999999;3989.047;235.852;0.0;45118.57799999999;-3188.0869999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-10 23:00:00;59713.15899999999;8367.295;15039.150999999996;1.0;83251.79;0.0
N  ;NORTE;2026-04-11 00:00:00;15382.711;2350.4880000000003;62.294;0.0;8842.152000000004;8954.485999999999
NE ;NORDESTE;2026-04-11 00:00:00;3140.2050000000004;880.052;14918.015;0.0;14513.668999999998;4526.695
S  ;SUL;2026-04-11 00:00:00;1523.323;760.7500000000001;465.706;1.0;12890.446;-10128.854
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 00:00:00;34772.578;3927.305;235.667;0.0;42267.47500000001;-3323.9080000000013
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 00:00:00;54818.817;7918.594999999999;15681.682;1.0;78513.74;28.42
N  ;NORTE;2026-04-11 01:00:00;15183.269000000002;2312.3;85.51;0.0;8684.282000000001;8898.627999999999
NE ;NORDESTE;2026-04-11 01:00:00;3107.5510000000004;836.0440000000001;15688.406999999996;0.0;14108.013999999996;5627.5
S  ;SUL;2026-04-11 01:00:00;1674.544;761.369;534.423;1.0;12188.341;-9205.859
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 01:00:00;31394.49;3823.198;226.658;0.0;39936.83700000001;-4483.784999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 01:00:00;51359.85400000001;7732.911;16534.997999999996;1.0;74917.47;836.48
N  ;NORTE;2026-04-11 02:00:00;14772.937999999998;2298.533;95.923;0.0;8486.919999999998;8683.001
NE ;NORDESTE;2026-04-11 02:00:00;2786.82;836.313;15119.4;0.0;13720.514;5128.44
S  ;SUL;2026-04-11 02:00:00;2017.299;759.317;510.4000000000001;1.0;11707.103;-8411.204
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 02:00:00;30061.75899999999;3785.461;230.464;0.0;38349.70100000001;-4284.204
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 02:00:00;49638.81599999999;7679.624;15956.187;1.0;72264.24;1116.03
N  ;NORTE;2026-04-11 03:00:00;14611.827;2312.6620000000003;174.287;0.0;8268.182999999999;8832.953
NE ;NORDESTE;2026-04-11 03:00:00;2788.994;828.99;14734.556999999995;0.0;13428.299999999996;5029.463
S  ;SUL;2026-04-11 03:00:00;2127.138;762.674;598.1990000000001;1.0;11434.622;-7936.726999999999
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 03:00:00;28730.317000000003;3709.557;228.431;0.0;37420.826;-4809.554
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 03:00:00;48258.276;7613.883;15735.473999999998;1.0;70551.93;1116.14
N  ;NORTE;2026-04-11 04:00:00;14736.014;2307.569;122.086;0.0;8169.222000000002;8999.055
NE ;NORDESTE;2026-04-11 04:00:00;2841.241;826.458;14485.016999999998;6.682;13292.710000000005;4964.319
S  ;SUL;2026-04-11 04:00:00;1899.717;762.376;618.4259999999999;1.0;11377.525999999998;-8077.476999999999
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 04:00:00;28619.59599999999;3685.113999999999;221.076;13.565;37291.15799999999;-4769.4580000000005
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 04:00:00;48096.56799999999;7581.516999999999;15446.604999999998;21.247;70130.62;1116.44
N  ;NORTE;2026-04-11 05:00:00;14268.475999999995;2286.275;121.826;6.877;8059.196000000002;8627.299
NE ;NORDESTE;2026-04-11 05:00:00;2838.152;831.818;14228.081;204.961;12874.231999999998;5324.813
S  ;SUL;2026-04-11 05:00:00;1890.556;760.3729999999999;593.852;1.0;11622.83;-8366.93
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 05:00:00;28526.39;3708.798999999999;212.51;26.226;37617.572;-5142.558000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 05:00:00;47523.57399999999;7587.2649999999985;15156.268999999998;239.064;70173.83;442.62
N  ;NORTE;2026-04-11 06:00:00;10003.196;2242.697000000001;89.524;149.631;7774.621999999998;4713.709000000001
NE ;NORDESTE;2026-04-11 06:00:00;2819.742;835.2560000000001;14319.68;2442.5000000000005;12169.813999999998;8350.357
S  ;SUL;2026-04-11 06:00:00;2025.848;755.028;600.259;113.005;12155.515;-8646.842
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 06:00:00;27764.880999999998;3753.377;222.075;1229.188;38043.959;-5083.984
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 06:00:00;42613.667;7586.358;15231.538;3934.324000000001;70143.91;-666.76
N  ;NORTE;2026-04-11 07:00:00;7726.183;2247.374;39.453;531.9910000000001;7563.510999999999;2982.1649999999995
NE ;NORDESTE;2026-04-11 07:00:00;2803.172;830.2429999999999;12503.739;5286.687999999999;11900.296;9572.92
S  ;SUL;2026-04-11 07:00:00;1778.288;725.5920000000001;594.3620000000001;1014.972;12896.381;-8770.362
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 07:00:00;24555.345;3669.241;213.204;5958.440999999999;39207.898;-4874.855
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 07:00:00;36862.988;7472.449999999999;13350.758;12792.091999999995;71568.09;-1090.13
N  ;NORTE;2026-04-11 08:00:00;6973.576000000001;2231.915;36.123;922.641;7545.077999999999;2608.865
NE ;NORDESTE;2026-04-11 08:00:00;2626.502;840.9390000000001;10555.562;6920.5830000000005;11973.979999999998;8991.441
S  ;SUL;2026-04-11 08:00:00;1598.46;692.4350000000001;574.239;2298.696;13038.141;-7864.644
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 08:00:00;21695.15699999998;3684.858;137.994;9173.255;39445.51599999999;-4825.696000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 08:00:00;32893.69499999998;7450.147;11303.918;19315.175;72002.72;-1090.03
N  ;NORTE;2026-04-11 09:00:00;5876.9220000000005;2232.8920000000003;24.688;1346.2289999999998;7628.276000000001;1821.8010000000004
NE ;NORDESTE;2026-04-11 09:00:00;2608.1560000000004;836.5409999999999;6718.589000000001;9009.661999999997;11957.255999999994;7226.898
S  ;SUL;2026-04-11 09:00:00;1202.223;665.8720000000001;537.283;3478.005;12615.682;-6707.932999999999
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 09:00:00;21172.94200000001;3713.691;111.819;11345.972999999994;39482.275;-3143.469000000001
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 09:00:00;30860.24300000001;7448.996;7392.379000000001;25179.86899999999;71683.49;-802.7
N  ;NORTE;2026-04-11 10:00:00;5833.476;2226.978;24.155;1653.305;7765.607999999998;1911.938
NE ;NORDESTE;2026-04-11 10:00:00;2581.291;823.5669999999999;3905.3890000000006;9792.715000000002;12061.628000000002;5067.293
S  ;SUL;2026-04-11 10:00:00;1223.477;657.379;315.607;4399.289;12637.793;-6023.392
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 10:00:00;20929.860999999997;3712.832;111.825;14161.263;39876.794000000016;-955.839
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 10:00:00;30568.104999999992;7420.755999999999;4356.976000000001;30006.572;72341.82;0.0
N  ;NORTE;2026-04-11 11:00:00;5944.720000000001;2234.1110000000003;22.046;1717.936;7734.939999999998;2115.335
NE ;NORDESTE;2026-04-11 11:00:00;2599.947;812.299;2973.09;9570.216999999995;12164.396999999995;3808.843
S  ;SUL;2026-04-11 11:00:00;1226.712;658.656;267.153;4916.382;12878.068;-5803.331
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 11:00:00;21039.294000000005;3715.267;70.591;15367.098;40318.359;-120.84699999999977
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 11:00:00;30810.67300000001;7420.333;3332.88;31571.632999999994;73095.76;0.0
N  ;NORTE;2026-04-11 12:00:00;6083.147999999999;2230.5040000000004;22.468;1639.458;7565.333;2341.7870000000003
NE ;NORDESTE;2026-04-11 12:00:00;2939.547;799.7239999999999;2558.135;9143.094999999998;11841.932;3608.02
S  ;SUL;2026-04-11 12:00:00;1222.183;660.5;237.111;4895.648;12453.817;-5426.107
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 12:00:00;20854.06400000001;3710.905;71.801;15354.13;40511.21699999999;-523.6999999999998
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 12:00:00;31098.942000000006;7401.633;2889.5149999999994;31032.331;72372.3;0.0
N  ;NORTE;2026-04-11 13:00:00;7253.568999999999;2228.548;33.392;1650.536;7785.398999999999;3303.088
NE ;NORDESTE;2026-04-11 13:00:00;3047.022;820.04;2649.249;8455.527000000002;11566.72;3431.824
S  ;SUL;2026-04-11 13:00:00;1224.571;670.491;266.515;4294.82;12107.012;-5643.977
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 13:00:00;21074.162000000004;3707.783;66.741;14587.587;40531.13599999999;-1090.9350000000004
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 13:00:00;32599.324000000004;7426.861999999999;3015.8969999999995;28988.47;71990.27;0.0
N  ;NORTE;2026-04-11 14:00:00;8631.042;2230.565;83.202;1439.431;7980.586999999999;4343.194
NE ;NORDESTE;2026-04-11 14:00:00;3084.6020000000003;820.4320000000001;3310.08;7711.913;11547.07;3411.355
S  ;SUL;2026-04-11 14:00:00;1228.181;698.106;471.101;3436.3050000000003;12007.947;-6170.1
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 14:00:00;21407.838;3741.451;67.439;13594.573999999997;40360.489;-1584.4490000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 14:00:00;34351.663;7490.554;3931.822;26182.223;71896.09;0.0
N  ;NORTE;2026-04-11 15:00:00;9261.275999999998;2237.165;115.995;1090.1740000000002;8166.458;4499.261
NE ;NORDESTE;2026-04-11 15:00:00;3642.14;818.4649999999999;4449.382;6471.021000000002;12059.280000000002;3400.538
S  ;SUL;2026-04-11 15:00:00;1234.9209999999998;730.1160000000001;983.288;2447.383;12323.475;-6923.408
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 15:00:00;24723.935;3778.4629999999993;67.07300000000001;11300.147000000004;40808.257;-976.3909999999996
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 15:00:00;38862.272;7564.209;5615.737999999999;21308.72500000001;73357.47;0.0
N  ;NORTE;2026-04-11 16:00:00;10893.837999999998;2275.355;132.581;649.661;8112.385999999999;5800.103
NE ;NORDESTE;2026-04-11 16:00:00;4343.356;806.001;5789.000999999999;4128.879;12809.683999999996;2351.0620000000004
S  ;SUL;2026-04-11 16:00:00;1540.259;759.9069999999999;1152.975;1308.901;13171.544;-8404.338
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 16:00:00;30934.365999999995;3960.114;68.547;7894.814;42591.60800000001;253.1729999999989
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 16:00:00;47711.81899999999;7801.376999999999;7143.103999999999;13982.255;76685.22;0.0
N  ;NORTE;2026-04-11 17:00:00;14316.481000000002;2296.394;136.161;216.061;8120.567999999999;8817.585
NE ;NORDESTE;2026-04-11 17:00:00;5746.351000000001;820.992;6729.023;445.454;14210.497;-423.3239999999996
S  ;SUL;2026-04-11 17:00:00;2195.089;755.6270000000001;1184.326;344.23600000000005;14364.111;-9876.601
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 17:00:00;40958.88000000001;3981.6240000000007;107.723;1861.623;45490.398000000016;1482.34
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 17:00:00;63216.801000000014;7854.6370000000015;8157.233;2867.374;82185.57;0.0
N  ;NORTE;2026-04-11 18:00:00;15194.903;2304.573;119.676;26.053;8369.258;9265.138
NE ;NORDESTE;2026-04-11 18:00:00;6511.48;821.71;8937.617999999999;8.777999999999999;15258.779999999995;1074.5480000000002
S  ;SUL;2026-04-11 18:00:00;4140.866999999999;762.922;1238.302;1.0;15852.463999999998;-9713.757
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 18:00:00;44834.00400000001;3988.635999999999;163.529;70.34499999999998;49686.000000000015;-625.9290000000019
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 18:00:00;70681.25400000002;7877.8409999999985;10459.124999999998;106.176;89166.5;0.0
N  ;NORTE;2026-04-11 19:00:00;14187.729000000005;2291.2380000000007;124.615;0.645;8444.279999999999;8159.791
NE ;NORDESTE;2026-04-11 19:00:00;6394.499999999999;834.259;11168.607;8.215;14930.55;3532.67
S  ;SUL;2026-04-11 19:00:00;3828.431999999999;772.781;1400.39;1.0;15712.284;-9701.39
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 19:00:00;43199.18300000001;3980.301999999999;207.983;15.485;49389.72799999999;-1991.071
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 19:00:00;67609.84400000001;7878.58;12901.595;25.345;88476.84;0.0
N  ;NORTE;2026-04-11 20:00:00;13447.243;2297.663;117.088;0.0;8478.034;7385.343
NE ;NORDESTE;2026-04-11 20:00:00;6425.757;831.579;12286.191000000004;0.0;14635.503999999995;4976.844
S  ;SUL;2026-04-11 20:00:00;2425.1360000000004;776.67;1475.074;1.0;14787.298;-10109.608
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 20:00:00;41240.458000000006;3973.463;228.112;0.0;47695.634000000005;-2252.579
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 20:00:00;63538.594000000005;7879.374999999999;14106.465000000002;1.0;85596.47;0.0
N  ;NORTE;2026-04-11 21:00:00;13266.644;2302.222;110.345;0.0;8504.748;7175.380999999999
NE ;NORDESTE;2026-04-11 21:00:00;6395.864999999999;836.671;12469.977;0.0;14695.527;5091.989
S  ;SUL;2026-04-11 21:00:00;2004.877;797.47;1573.2469999999998;1.0;13905.641;-9516.667
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 21:00:00;38791.90699999999;3988.0299999999993;226.923;0.0;45759.705;-2750.7029999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 21:00:00;60459.29299999999;7924.393;14380.491999999998;1.0;82865.62;0.0
N  ;NORTE;2026-04-11 22:00:00;13068.958;2305.519;105.312;0.0;8520.223999999998;6960.005
NE ;NORDESTE;2026-04-11 22:00:00;6078.873;840.918;12428.723999999998;0.0;14559.125999999997;4885.388
S  ;SUL;2026-04-11 22:00:00;1798.812;798.8190000000001;1608.2199999999998;1.0;13041.526;-8819.35
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 22:00:00;36598.12899999999;3985.410999999999;243.035;0.0;43853.96199999999;-3026.043
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 22:00:00;57544.77199999998;7930.666999999999;14385.290999999996;1.0;79974.84;0.0
N  ;NORTE;2026-04-11 23:00:00;12882.541;2310.177;98.021;0.0;8460.157;6831.547
NE ;NORDESTE;2026-04-11 23:00:00;4600.753000000001;842.8199999999999;13018.169999999998;0.0;14319.688999999998;4227.144
S  ;SUL;2026-04-11 23:00:00;1615.924;770.03;1630.254;1.0;12129.27;-8095.236
SE ;SUDESTE/CENTRO-OESTE;2026-04-11 23:00:00;34335.24000000001;4008.457;245.349;0.0;41552.629;-2963.454999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-11 23:00:00;53434.45800000001;7931.483999999999;14991.793999999998;1.0;76461.75;0.0
N  ;NORTE;2026-04-12 00:00:00;12707.712;2307.615;70.163;0.0;8277.955000000002;6808.678
NE ;NORDESTE;2026-04-12 00:00:00;3828.281;834.291;12652.202999999998;0.0;14143.514;3387.3950000000004
S  ;SUL;2026-04-12 00:00:00;1202.186;793.868;1355.883;1.0;11267.825;-7897.364
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 00:00:00;32034.4;4018.214;229.168;0.0;39245.359;-2961.1240000000007
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 00:00:00;49772.579;7953.988000000001;14307.416999999998;1.0;72934.65;-662.42
N  ;NORTE;2026-04-12 01:00:00;12587.508999999998;2303.122;58.643;0.0;8144.196;6806.678
NE ;NORDESTE;2026-04-12 01:00:00;3790.217;821.453;11572.209000000004;0.0;13848.629;2548.555
S  ;SUL;2026-04-12 01:00:00;1095.866;737.2879999999999;1272.719;1.0;10669.141;-7545.707
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 01:00:00;30067.621000000003;4013.1729999999993;229.439;0.0;37212.12600000002;-2899.0370000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 01:00:00;47541.213;7875.035999999999;13133.010000000002;1.0;69874.09;-1089.51
N  ;NORTE;2026-04-12 02:00:00;11830.824;2303.147;54.905;0.0;8058.815999999999;6131.885
NE ;NORDESTE;2026-04-12 02:00:00;3502.3810000000003;827.7009999999999;11860.111999999996;0.0;13580.193;2896.836
S  ;SUL;2026-04-12 02:00:00;1046.76;711.07;1044.844;1.0;10301.25;-7480.857
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 02:00:00;29013.974999999984;3879.207999999999;244.451;0.0;35776.194;-2637.562
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 02:00:00;45393.93999999999;7721.125999999999;13204.311999999998;1.0;67716.45;-1089.7
N  ;NORTE;2026-04-12 03:00:00;11186.43;2303.695;36.691;0.0;7887.319;5642.506
NE ;NORDESTE;2026-04-12 03:00:00;3520.327;819.7379999999999;12282.668;0.0;13296.816000000004;3622.89
S  ;SUL;2026-04-12 03:00:00;1048.019;735.752;846.4869999999999;1.0;10046.928;-7398.572
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 03:00:00;28551.994;3838.079;232.444;0.0;34938.127;-2312.6490000000003
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 03:00:00;44306.77;7697.263999999999;13398.29;1.0;66169.19;-445.83
N  ;NORTE;2026-04-12 04:00:00;11130.063;2269.32;8.884;0.0;7701.996000000001;5709.99
NE ;NORDESTE;2026-04-12 04:00:00;3510.479;820.508;12160.827;4.222;13072.017;3700.287
S  ;SUL;2026-04-12 04:00:00;1045.202;718.072;818.442;1.0;9912.707;-7313.927
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 04:00:00;28291.796;3828.768;240.186;14.841;34467.64699999999;-2096.3500000000004
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 04:00:00;43977.54;7636.668000000001;13228.339;20.063;65154.37;0.0
N  ;NORTE;2026-04-12 05:00:00;12332.592;2246.132;4.925;6.065;7678.485000000001;6896.535
NE ;NORDESTE;2026-04-12 05:00:00;2665.678;822.4599999999999;11557.437;168.35899999999992;12672.048;2800.62
S  ;SUL;2026-04-12 05:00:00;1042.509;714.113;814.0239999999999;1.0;9862.571;-7270.956
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 05:00:00;27962.77500000001;3836.797;224.348;32.251000000000005;34476.53200000001;-2426.1989999999987
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 05:00:00;44003.554;7619.501999999999;12600.734;207.67499999999995;64689.64;0.0
N  ;NORTE;2026-04-12 06:00:00;10497.451;2180.699;4.655;133.80700000000002;7444.871000000003;5224.08
NE ;NORDESTE;2026-04-12 06:00:00;2332.667;821.5559999999999;11234.069;2987.856;11785.506;5882.427
S  ;SUL;2026-04-12 06:00:00;1035.771;719.987;722.0809999999999;52.061;9979.377;-7445.278
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 06:00:00;24962.043;3839.248;217.652;1303.5589999999995;33978.213;-3661.229
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 06:00:00;38827.932;7561.49;12178.457;4477.282999999999;63187.97;0.0
N  ;NORTE;2026-04-12 07:00:00;7009.387;1986.778;3.236;525.157;7135.831000000002;2388.7989999999995
NE ;NORDESTE;2026-04-12 07:00:00;2048.701;825.9689999999999;10032.174;5514.945;11004.401999999998;7635.162
S  ;SUL;2026-04-12 07:00:00;2020.974;708.9530000000001;857.365;479.417;10095.439;-6015.269
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 07:00:00;20979.076999999997;3832.863;199.287;5001.869;33959.77399999999;-4008.691999999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 07:00:00;32058.138999999992;7354.563;11092.062;11521.388;62195.45;0.0
N  ;NORTE;2026-04-12 08:00:00;4462.415;1980.439;11.839;952.134;6989.573;407.8899999999999
NE ;NORDESTE;2026-04-12 08:00:00;1990.753;837.6800000000001;7208.761999999999;6239.295000000002;10330.577;6145.437
S  ;SUL;2026-04-12 08:00:00;1331.475;707.2909999999999;760.168;1162.46;10272.69;-6299.976
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 08:00:00;20413.128999999997;3832.813;124.21;8999.206000000002;33561.74;-253.35100000000057
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 08:00:00;28197.77199999999;7358.223;8104.978999999998;17353.095;61154.58;0.0
N  ;NORTE;2026-04-12 09:00:00;4054.125000000001;1975.312;12.192;1317.2789999999998;6806.99;526.9670000000001
NE ;NORDESTE;2026-04-12 09:00:00;1958.19;845.819;4253.467000000001;6628.61;10140.589000000002;3742.345
S  ;SUL;2026-04-12 09:00:00;996.848;669.567;464.001;1799.701;10551.902;-6600.183
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 09:00:00;20114.31400000001;3835.521;80.864;11995.835;33674.25800000001;2330.871
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 09:00:00;27123.477000000006;7326.218999999999;4810.524;21741.425;61173.74;0.0
N  ;NORTE;2026-04-12 10:00:00;4066.035;1988.4819999999995;9.998;1631.3970000000002;6782.681;866.594
NE ;NORDESTE;2026-04-12 10:00:00;1973.079;844.003;3181.134;6636.365000000001;10238.119000000002;2610.145
S  ;SUL;2026-04-12 10:00:00;1094.243;660.755;565.146;2302.141;10967.229;-6339.721
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 10:00:00;20190.120000000006;3845.005;72.572;13703.137999999995;34330.497;3480.952
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 10:00:00;27323.477000000006;7338.245;3828.85;24273.041;62318.53;617.97
N  ;NORTE;2026-04-12 11:00:00;4070.266;1981.708;15.127;1692.93;6772.342000000001;928.4
NE ;NORDESTE;2026-04-12 11:00:00;1964.6120000000003;842.377;3242.615999999999;7072.900000000001;10461.239;2887.429
S  ;SUL;2026-04-12 11:00:00;1590.664;658.0070000000001;666.9830000000001;2517.114;11481.072;-6046.969999999999
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 11:00:00;20146.901;3832.097;66.178;14787.407;35504.568;3347.147
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 11:00:00;27772.443000000003;7314.189;3990.903999999999;26070.351;64219.22;1116.01
N  ;NORTE;2026-04-12 12:00:00;4051.502;1987.652;17.151;1760.1529999999998;6872.632000000001;895.1669999999999
NE ;NORDESTE;2026-04-12 12:00:00;1987.947;844.8550000000001;3128.4569999999994;7578.409999999997;10541.37;3221.659
S  ;SUL;2026-04-12 12:00:00;1443.22;621.274;502.302;2528.684;11108.22;-5983.784
SE ;SUDESTE/CENTRO-OESTE;2026-04-12 12:00:00;20154.46;3837.014;50.375;15040.674;36107.84199999999;2983.4619999999995
SIN;SISTEMA INTERLIGADO NACIONAL;2026-04-12 12:00:00;27637.129;7290.795;3698.285;26907.920999999995;64630.06;1116.5
N  ;NORTE;2026-04-12 13:00:00;4501.875;1990.637;47.02;1780.682;7095.506;1174.021
